OrderID,CustomerID,PrimaryProductID,DateID,ChannelID,OrderDate,ShipDate,DeliveryDate,Quantity,Revenue_USD,COGS_USD,GrossMargin_USD,GrossMarginPct,DiscountPct,ShippingCost_USD,FulfillmentDays,ShippedOnTime,OrderStatus
2969,371,88,20241217,2,2024-12-17,2024-12-19,2024-12-22,5,302.14,167.46,134.68,44.58,13.25,0.0,3,True,Completed
2970,757,94,20240906,4,2024-09-06,2024-09-08,2024-09-10,4,240.16,93.13,147.03,61.22,0.0,0.0,2,True,Completed
2971,655,16,20231115,3,2023-11-15,2023-11-17,2023-11-20,1,64.13,28.77,35.36,55.14,10.0,10.4,3,True,Completed
2972,289,48,20230810,3,2023-08-10,2023-08-11,2023-08-15,5,138.34,69.45,68.89,49.8,15.0,0.0,4,True,Completed
2973,241,76,20221127,2,2022-11-27,2022-11-27,2022-11-28,3,271.19,140.63,130.56,48.14,0.0,0.0,1,True,Completed
2974,261,20,20240403,2,2024-04-03,2024-04-03,2024-04-06,3,122.47,55.89,66.58,54.36,0.0,0.0,3,True,Completed
2975,245,10,20221124,4,2022-11-24,2022-11-26,2022-11-27,1,71.21,27.47,43.74,61.42,5.0,11.0,1,True,Completed
2976,136,101,20230528,3,2023-05-28,2023-05-28,2023-06-01,3,137.23,62.6,74.63,54.38,0.0,0.0,4,True,Completed
2977,692,63,20220802,2,2022-08-02,2022-08-04,2022-08-07,2,94.17,28.34,65.83,69.91,0.0,0.0,3,True,Completed
2978,298,30,20231220,5,2023-12-20,2023-12-21,2023-12-24,1,54.66,20.95,33.71,61.67,0.0,7.14,3,True,Completed
2979,523,2,20240202,2,2024-02-02,2024-02-03,2024-02-06,4,268.15,134.44,133.71,49.86,7.77,0.0,3,True,Completed
2980,494,62,20230225,4,2023-02-25,2023-02-25,2023-02-28,2,101.7,49.24,52.46,51.58,5.0,0.0,3,True,Completed
2981,129,83,20220429,4,2022-04-29,2022-05-01,2022-05-04,1,79.68,32.88,46.8,58.73,0.0,0.0,3,True,Completed
2982,707,110,20220503,2,2022-05-03,2022-05-04,2022-05-05,1,51.42,30.72,20.7,40.26,15.0,10.12,1,True,Completed
2983,751,90,20231103,5,2023-11-03,2023-11-04,2023-11-07,2,125.14,51.9,73.24,58.53,0.0,0.0,3,True,Completed
2984,627,13,20221019,2,2022-10-19,2022-10-20,2022-10-24,1,98.93,33.57,65.36,66.07,0.0,0.0,4,True,Completed
2985,534,52,20241222,3,2024-12-22,2024-12-23,2024-12-27,1,63.61,16.7,46.91,73.75,0.0,12.96,4,True,Completed
2986,62,39,20240801,5,2024-08-01,2024-08-02,2024-08-06,1,90.5,35.86,54.64,60.38,0.0,0.0,4,True,Completed
2987,198,20,20221220,2,2022-12-20,2022-12-22,2022-12-27,5,241.64,113.76,127.88,52.92,2.5,0.0,5,False,Completed
2988,160,76,20220630,5,2022-06-30,2022-07-01,2022-07-03,3,161.25,87.89,73.36,45.49,11.8,0.0,2,True,Completed
2989,39,48,20240426,6,2024-04-26,2024-04-27,2024-05-01,1,15.45,7.07,8.38,54.24,5.0,13.83,4,True,Completed
2990,704,107,20240915,1,2024-09-15,2024-09-15,2024-09-17,3,164.97,65.31,99.66,60.41,15.0,0.0,2,True,Completed
2991,183,44,20220104,8,2022-01-04,2022-01-04,2022-01-07,5,367.69,144.42,223.27,60.72,1.86,0.0,3,True,Completed
2992,253,50,20240604,4,2024-06-04,2024-06-06,2024-06-12,1,75.83,44.7,31.13,41.05,0.0,0.0,6,False,Completed
2993,266,85,20241203,3,2024-12-03,2024-12-03,2024-12-10,1,54.46,28.27,26.19,48.09,0.0,13.11,7,False,Completed
2994,592,51,20220323,8,2022-03-23,2022-03-23,2022-03-27,1,34.18,16.5,17.68,51.73,0.0,8.33,4,True,Completed
2995,1,82,20240522,7,2024-05-22,2024-05-24,2024-05-27,1,43.99,13.75,30.24,68.74,0.0,6.6,3,True,Completed
2996,260,94,20230314,4,2023-03-14,2023-03-14,2023-03-16,3,185.64,68.61,117.03,63.04,0.0,0.0,2,True,Completed
2997,446,2,20240306,2,2024-03-06,2024-03-07,2024-03-09,2,83.61,55.98,27.63,33.05,17.86,0.0,2,True,Completed
2998,328,79,20240402,3,2024-04-02,2024-04-02,2024-04-04,1,20.23,9.29,10.94,54.08,0.0,10.25,2,True,Completed
2999,182,23,20240411,5,2024-04-11,2024-04-11,2024-04-14,1,69.27,39.66,29.61,42.75,10.0,13.76,3,True,Completed
3000,164,35,20240209,3,2024-02-09,2024-02-11,2024-02-15,4,275.78,123.32,152.46,55.28,0.0,0.0,4,True,Completed
3001,595,53,20231216,1,2023-12-16,2023-12-18,2023-12-19,3,123.55,69.67,53.88,43.61,1.22,0.0,1,True,Completed
3002,663,80,20241121,2,2024-11-21,2024-11-22,2024-11-25,3,384.51,179.37,205.14,53.35,0.0,0.0,3,True,Completed
3003,305,19,20230420,3,2023-04-20,2023-04-22,2023-04-25,2,137.95,71.54,66.41,48.14,7.5,0.0,3,True,Completed
3004,622,40,20230227,8,2023-02-27,2023-02-27,2023-03-02,6,375.94,169.04,206.9,55.04,5.3,0.0,3,True,Completed
3005,101,113,20241111,1,2024-11-11,2024-11-11,2024-11-13,3,163.39,69.61,93.78,57.4,0.0,0.0,2,True,Completed
3006,557,2,20230107,2,2023-01-07,2023-01-08,2023-01-11,3,155.94,82.3,73.64,47.22,15.0,0.0,3,True,Completed
3007,84,21,20230914,4,2023-09-14,2023-09-14,2023-09-17,6,326.37,171.27,155.1,47.52,5.05,0.0,3,True,Completed
3008,138,84,20230206,4,2023-02-06,2023-02-07,2023-02-11,5,304.82,94.52,210.3,68.99,3.56,0.0,4,True,Completed
3009,482,90,20240416,2,2024-04-16,2024-04-16,2024-04-18,5,324.03,135.38,188.65,58.22,4.86,0.0,2,True,Completed
3010,380,87,20240405,6,2024-04-05,2024-04-06,2024-04-10,2,76.8,18.58,58.22,75.81,10.0,0.0,4,True,Completed
3011,149,18,20241219,2,2024-12-19,2024-12-21,2024-12-27,1,42.18,19.42,22.76,53.96,0.0,9.11,6,False,Completed
3012,545,23,20240811,3,2024-08-11,2024-08-13,2024-08-19,1,69.27,39.66,29.61,42.75,10.0,12.76,6,False,Completed
3013,595,29,20240422,3,2024-04-22,2024-04-23,2024-04-26,3,93.07,42.66,50.41,54.16,12.59,0.0,3,True,Completed
3014,687,59,20240206,4,2024-02-06,2024-02-07,2024-02-12,3,253.12,101.35,151.77,59.96,7.92,0.0,5,True,Completed
3015,238,99,20221010,2,2022-10-10,2022-10-12,2022-10-16,4,278.66,103.99,174.67,62.68,5.4,0.0,4,True,Completed
3016,83,40,20221020,4,2022-10-20,2022-10-21,2022-10-23,2,110.74,57.16,53.58,48.38,10.0,0.0,2,True,Completed
3017,672,1,20241225,1,2024-12-25,2024-12-27,2025-01-01,2,161.86,74.76,87.1,53.81,5.0,0.0,5,False,Completed
3018,592,52,20230101,4,2023-01-01,2023-01-01,2023-01-04,3,138.86,59.11,79.75,57.43,6.49,0.0,3,True,Completed
3019,593,106,20240812,2,2024-08-12,2024-08-14,2024-08-19,2,84.28,33.57,50.71,60.17,5.28,0.0,5,False,Completed
3020,104,25,20230307,1,2023-03-07,2023-03-09,2023-03-12,4,212.52,84.96,127.56,60.02,2.76,0.0,3,True,Completed
3021,102,40,20240411,1,2024-04-11,2024-04-12,2024-04-16,1,58.44,28.58,29.86,51.1,5.0,14.79,4,True,Completed
3022,775,110,20221204,2,2022-12-04,2022-12-04,2022-12-09,3,149.2,74.29,74.91,50.21,0.0,0.0,5,True,Completed
3023,138,108,20221208,2,2022-12-08,2022-12-08,2022-12-14,5,424.04,197.79,226.25,53.36,0.0,0.0,6,True,Completed
3024,559,57,20221127,1,2022-11-27,2022-11-28,2022-12-01,4,134.48,69.18,65.3,48.56,8.87,0.0,3,True,Completed
3025,315,110,20241210,4,2024-12-10,2024-12-11,2024-12-15,3,174.76,87.4,87.36,49.99,0.0,0.0,4,True,Completed
3026,434,115,20241211,1,2024-12-11,2024-12-13,2024-12-16,6,322.79,125.36,197.43,61.16,0.0,0.0,3,True,Completed
3027,247,99,20230610,1,2023-06-10,2023-06-12,2023-06-17,1,87.74,39.75,47.99,54.7,20.0,0.0,5,False,Completed
3028,28,13,20240902,1,2024-09-02,2024-09-02,2024-09-04,4,239.26,80.14,159.12,66.51,0.0,0.0,2,True,Completed
3029,25,18,20240414,3,2024-04-14,2024-04-15,2024-04-18,1,33.74,19.42,14.32,42.44,20.0,6.55,3,True,Completed
3030,657,98,20231125,5,2023-11-25,2023-11-25,2023-11-30,1,46.68,23.8,22.88,49.01,5.0,11.16,5,True,Completed
3031,22,86,20240224,2,2024-02-24,2024-02-25,2024-02-26,2,118.63,58.62,60.01,50.59,4.62,0.0,1,True,Completed
3032,47,51,20220416,5,2022-04-16,2022-04-16,2022-04-18,1,34.18,16.5,17.68,51.73,0.0,8.62,2,True,Completed
3033,342,39,20230312,8,2023-03-12,2023-03-12,2023-03-16,1,81.45,35.86,45.59,55.97,10.0,0.0,4,True,Completed
3034,131,46,20240319,4,2024-03-19,2024-03-19,2024-03-22,3,124.77,50.98,73.79,59.14,17.42,0.0,3,True,Completed
3035,783,75,20240419,3,2024-04-19,2024-04-21,2024-04-24,3,319.27,133.02,186.25,58.34,1.08,0.0,3,True,Completed
3036,380,62,20230726,6,2023-07-26,2023-07-26,2023-07-29,1,53.53,24.62,28.91,54.01,0.0,13.1,3,True,Completed
3037,588,82,20231125,1,2023-11-25,2023-11-25,2023-11-28,2,87.98,27.5,60.48,68.74,0.0,0.0,3,True,Completed
3038,120,95,20221228,3,2022-12-28,2022-12-29,2023-01-01,1,46.88,22.09,24.79,52.88,15.0,13.27,3,True,Completed
3039,229,116,20240831,2,2024-08-31,2024-09-02,2024-09-04,2,92.79,52.45,40.34,43.47,10.9,0.0,2,True,Completed
3040,642,113,20220304,4,2022-03-04,2022-03-04,2022-03-06,1,79.03,30.77,48.26,61.07,0.0,0.0,2,True,Completed
3041,109,42,20241125,5,2024-11-25,2024-11-27,2024-11-30,3,74.79,37.58,37.21,49.75,12.99,13.44,3,True,Completed
3042,84,4,20221013,4,2022-10-13,2022-10-14,2022-10-16,3,260.55,119.88,140.67,53.99,0.0,0.0,2,True,Completed
3043,9,60,20241115,1,2024-11-15,2024-11-16,2024-11-19,3,217.74,119.64,98.1,45.05,0.0,0.0,3,True,Completed
3044,286,45,20231206,1,2023-12-06,2023-12-06,2023-12-09,3,272.85,120.14,152.71,55.97,0.0,0.0,3,True,Completed
3045,529,59,20230811,5,2023-08-11,2023-08-11,2023-08-14,3,210.98,94.0,116.98,55.45,5.5,0.0,3,True,Completed
3046,748,14,20240201,1,2024-02-01,2024-02-01,2024-02-05,8,371.15,167.9,203.25,54.76,0.63,0.0,4,True,Completed
3047,178,57,20241227,2,2024-12-27,2024-12-27,2025-01-02,1,30.61,9.87,20.74,67.76,0.0,12.23,6,True,Completed
3048,24,71,20241209,8,2024-12-09,2024-12-10,2024-12-15,6,311.59,136.67,174.92,56.14,4.54,0.0,5,True,Completed
3049,425,3,20231208,3,2023-12-08,2023-12-08,2023-12-11,3,99.27,33.51,65.76,66.24,0.0,0.0,3,True,Completed
3050,335,37,20221211,3,2022-12-11,2022-12-12,2022-12-15,2,44.8,17.58,27.22,60.76,0.0,12.78,3,True,Completed
3051,676,79,20240913,2,2024-09-13,2024-09-13,2024-09-15,2,48.28,20.13,28.15,58.31,11.78,6.53,2,True,Completed
3052,234,60,20221220,3,2022-12-20,2022-12-20,2022-12-28,1,68.95,39.88,29.07,42.16,5.0,12.66,8,False,Completed
3053,588,37,20221221,1,2022-12-21,2022-12-21,2022-12-25,2,44.8,17.58,27.22,60.76,0.0,14.35,4,True,Completed
3054,787,32,20231029,8,2023-10-29,2023-10-30,2023-11-02,1,54.5,23.46,31.04,56.95,0.0,9.21,3,True,Completed
3055,128,11,20220603,1,2022-06-03,2022-06-04,2022-06-06,2,69.82,32.28,37.54,53.77,0.0,6.18,2,True,Completed
3056,747,49,20221226,6,2022-12-26,2022-12-27,2022-12-30,2,135.7,64.06,71.64,52.79,0.0,0.0,3,True,Completed
3057,142,86,20221123,2,2022-11-23,2022-11-25,2022-11-30,3,145.95,74.3,71.65,49.09,9.11,0.0,5,False,Completed
3058,389,95,20220805,1,2022-08-05,2022-08-05,2022-08-06,1,52.39,22.09,30.3,57.84,5.0,6.46,1,True,Completed
3059,692,111,20221004,2,2022-10-04,2022-10-06,2022-10-12,1,48.44,24.12,24.32,50.21,15.0,11.88,6,False,Completed
3060,205,41,20240608,3,2024-06-08,2024-06-10,2024-06-12,2,109.77,57.01,52.76,48.06,6.77,0.0,2,True,Completed
3061,626,53,20231212,2,2023-12-12,2023-12-14,2023-12-17,4,339.56,174.18,165.38,48.7,0.0,0.0,3,True,Completed
3062,412,80,20241220,3,2024-12-20,2024-12-20,2024-12-26,3,159.07,73.93,85.14,53.52,0.97,0.0,6,True,Completed
3063,197,48,20221014,1,2022-10-14,2022-10-16,2022-10-20,1,14.63,7.07,7.56,51.67,10.0,10.59,4,True,Completed
3064,644,66,20240518,2,2024-05-18,2024-05-20,2024-05-25,3,81.8,33.62,48.18,58.9,0.0,0.0,5,False,Completed
3065,91,81,20240225,3,2024-02-25,2024-02-27,2024-02-29,7,241.09,91.09,150.0,62.22,3.69,0.0,2,True,Completed
3066,501,117,20230910,3,2023-09-10,2023-09-11,2023-09-13,1,54.4,27.96,26.44,48.6,0.0,13.14,2,True,Completed
3067,55,73,20230712,1,2023-07-12,2023-07-13,2023-07-15,1,76.97,31.5,45.47,59.07,0.0,0.0,2,True,Completed
3068,129,47,20231201,8,2023-12-01,2023-12-03,2023-12-11,2,63.24,25.54,37.7,59.61,0.0,13.96,8,False,Completed
3069,669,13,20241012,5,2024-10-12,2024-10-12,2024-10-16,1,98.93,33.57,65.36,66.07,0.0,0.0,4,True,Completed
3070,370,94,20230903,2,2023-09-03,2023-09-04,2023-09-08,4,150.75,68.03,82.72,54.87,12.15,0.0,4,True,Completed
3071,578,47,20220217,1,2022-02-17,2022-02-19,2022-02-21,5,352.25,133.08,219.17,62.22,2.01,0.0,2,True,Completed
3072,796,82,20241223,3,2024-12-23,2024-12-24,2024-12-26,1,37.39,13.75,23.64,63.23,15.0,8.32,2,True,Completed
3073,367,55,20231205,1,2023-12-05,2023-12-06,2023-12-11,4,160.43,83.66,76.77,47.85,10.6,0.0,5,True,Completed
3074,751,58,20240916,3,2024-09-16,2024-09-18,2024-09-23,2,57.16,18.42,38.74,67.77,10.0,10.43,5,False,Completed
3075,675,14,20240509,5,2024-05-09,2024-05-09,2024-05-13,1,71.28,36.87,34.41,48.27,0.0,7.3,4,True,Completed
3076,615,86,20220911,8,2022-09-11,2022-09-12,2022-09-14,3,182.52,70.95,111.57,61.13,0.0,0.0,2,True,Completed
3077,278,36,20241130,5,2024-11-30,2024-12-01,2024-12-04,2,91.36,37.65,53.71,58.79,2.82,0.0,3,True,Completed
3078,82,45,20221205,8,2022-12-05,2022-12-07,2022-12-12,7,609.49,266.26,343.23,56.31,0.33,0.0,5,False,Completed
3079,453,63,20241211,5,2024-12-11,2024-12-11,2024-12-16,3,184.91,76.23,108.68,58.77,5.69,0.0,5,True,Completed
3080,137,28,20240512,5,2024-05-12,2024-05-12,2024-05-13,2,71.98,27.31,44.67,62.06,10.0,9.09,1,True,Completed
3081,502,33,20230510,2,2023-05-10,2023-05-12,2023-05-19,1,37.82,13.94,23.88,63.14,5.0,8.25,7,False,Completed
3082,583,102,20230517,4,2023-05-17,2023-05-17,2023-05-22,3,265.68,111.63,154.05,57.98,0.0,0.0,5,True,Completed
3083,366,4,20230416,3,2023-04-16,2023-04-16,2023-04-19,1,86.85,39.96,46.89,53.99,0.0,0.0,3,True,Completed
3084,465,73,20220415,1,2022-04-15,2022-04-15,2022-04-19,3,147.8,54.26,93.54,63.29,2.47,0.0,4,True,Completed
3085,134,114,20220617,4,2022-06-17,2022-06-19,2022-06-22,8,373.1,150.7,222.4,59.61,0.97,0.0,3,True,Completed
3086,153,1,20220211,2,2022-02-11,2022-02-11,2022-02-14,2,123.69,48.17,75.52,61.06,1.56,0.0,3,True,Completed
3087,125,36,20241210,3,2024-12-10,2024-12-12,2024-12-15,5,323.26,153.57,169.69,52.49,4.06,0.0,3,True,Completed
3088,639,45,20241125,3,2024-11-25,2024-11-25,2024-11-29,1,104.14,48.57,55.57,53.36,0.0,0.0,4,True,Completed
3089,15,69,20220920,5,2022-09-20,2022-09-21,2022-09-22,4,315.16,108.1,207.06,65.7,7.02,0.0,1,True,Completed
3090,752,120,20220117,2,2022-01-17,2022-01-17,2022-01-23,5,284.56,129.83,154.73,54.38,0.0,0.0,6,True,Completed
3091,589,6,20231219,5,2023-12-19,2023-12-20,2023-12-26,1,66.77,30.06,36.71,54.98,10.0,9.93,6,False,Completed
3092,694,65,20240106,2,2024-01-06,2024-01-06,2024-01-09,1,99.18,46.83,52.35,52.78,0.0,0.0,3,True,Completed
3093,707,118,20230106,1,2023-01-06,2023-01-07,2023-01-11,1,120.71,61.31,59.4,49.21,5.0,0.0,4,True,Completed
3094,699,52,20241128,8,2024-11-28,2024-11-30,2024-12-05,1,63.61,16.7,46.91,73.75,0.0,9.46,5,False,Completed
3095,588,101,20241017,7,2024-10-17,2024-10-18,2024-10-21,2,51.28,26.72,24.56,47.89,15.0,12.76,3,True,Completed
3096,453,87,20241219,3,2024-12-19,2024-12-21,2024-12-26,4,215.44,80.12,135.32,62.81,11.24,0.0,5,False,Completed
3097,278,12,20230211,4,2023-02-11,2023-02-13,2023-02-16,5,232.46,116.64,115.82,49.82,4.04,0.0,3,True,Completed
3098,325,10,20231230,1,2023-12-30,2023-12-31,2024-01-02,3,224.88,82.41,142.47,63.35,0.0,0.0,2,True,Completed
3099,365,19,20240523,4,2024-05-23,2024-05-24,2024-05-25,5,252.85,110.54,142.31,56.28,9.7,0.0,1,True,Completed
3100,41,50,20220103,3,2022-01-03,2022-01-04,2022-01-07,2,179.97,93.27,86.7,48.17,0.0,0.0,3,True,Completed
3101,604,100,20241119,1,2024-11-19,2024-11-19,2024-11-25,2,74.34,51.28,23.06,31.02,20.0,12.0,6,True,Completed
3102,214,16,20230905,8,2023-09-05,2023-09-05,2023-09-07,4,244.59,123.75,120.84,49.41,18.76,0.0,2,True,Completed
3103,566,65,20220106,5,2022-01-06,2022-01-07,2022-01-10,2,198.36,93.66,104.7,52.78,0.0,0.0,3,True,Completed
3104,723,50,20221206,2,2022-12-06,2022-12-06,2022-12-11,1,75.83,44.7,31.13,41.05,0.0,0.0,5,True,Completed
3105,342,28,20241023,7,2024-10-23,2024-10-23,2024-10-28,5,346.93,133.42,213.51,61.54,0.54,0.0,5,True,Completed
3106,416,76,20240824,2,2024-08-24,2024-08-25,2024-08-31,1,114.12,57.36,56.76,49.74,0.0,0.0,6,False,Completed
3107,696,111,20240101,4,2024-01-01,2024-01-02,2024-01-04,4,178.37,90.6,87.77,49.21,9.13,0.0,2,True,Completed
3108,285,57,20220607,5,2022-06-07,2022-06-09,2022-06-12,1,30.61,9.87,20.74,67.76,0.0,8.49,3,True,Completed
3109,500,37,20241014,8,2024-10-14,2024-10-15,2024-10-20,6,351.33,200.99,150.34,42.79,2.89,0.0,5,True,Completed
3110,82,91,20230724,7,2023-07-24,2023-07-24,2023-07-26,4,260.99,95.39,165.6,63.45,3.33,0.0,2,True,Completed
3111,553,36,20230108,5,2023-01-08,2023-01-09,2023-01-12,1,20.2,7.59,12.61,62.43,0.0,13.93,3,True,Completed
3112,752,23,20220622,4,2022-06-22,2022-06-22,2022-06-24,2,112.71,55.06,57.65,51.15,0.0,0.0,2,True,Completed
3113,591,68,20240423,6,2024-04-23,2024-04-23,2024-04-25,4,310.39,127.13,183.26,59.04,3.48,0.0,2,True,Completed
3114,7,66,20240220,2,2024-02-20,2024-02-21,2024-02-26,1,41.56,13.64,27.92,67.18,10.0,9.77,5,True,Completed
3115,683,60,20220424,2,2022-04-24,2022-04-24,2022-04-27,3,221.24,102.1,119.14,53.85,0.0,0.0,3,True,Completed
3116,102,40,20231214,2,2023-12-14,2023-12-16,2023-12-23,5,181.49,81.17,100.32,55.28,2.37,0.0,7,False,Completed
3117,411,51,20230719,6,2023-07-19,2023-07-20,2023-07-24,1,34.18,16.5,17.68,51.73,0.0,6.07,4,True,Completed
3118,144,113,20240924,3,2024-09-24,2024-09-24,2024-09-27,1,79.03,30.77,48.26,61.07,0.0,0.0,3,True,Completed
3119,639,18,20230105,3,2023-01-05,2023-01-06,2023-01-09,1,42.18,19.42,22.76,53.96,0.0,14.95,3,True,Completed
3120,146,88,20240523,1,2024-05-23,2024-05-25,2024-05-26,2,84.44,36.08,48.36,57.27,0.0,0.0,1,True,Completed
3121,550,83,20220924,3,2022-09-24,2022-09-25,2022-09-28,2,161.93,66.91,95.02,58.68,2.34,0.0,3,True,Completed
3122,443,21,20230626,1,2023-06-26,2023-06-26,2023-06-28,2,75.8,31.98,43.82,57.81,0.0,0.0,2,True,Completed
3123,714,115,20220522,1,2022-05-22,2022-05-24,2022-05-28,2,131.24,52.28,78.96,60.16,5.11,0.0,4,True,Completed
3124,22,69,20221221,2,2022-12-21,2022-12-23,2022-12-25,1,86.73,27.55,59.18,68.23,0.0,0.0,2,True,Completed
3125,158,10,20230107,3,2023-01-07,2023-01-08,2023-01-10,1,74.96,27.47,47.49,63.35,0.0,10.11,2,True,Completed
3126,536,58,20240415,1,2024-04-15,2024-04-17,2024-04-19,3,80.97,27.63,53.34,65.88,15.0,0.0,2,True,Completed
3127,92,51,20230819,4,2023-08-19,2023-08-19,2023-08-22,3,87.15,49.5,37.65,43.2,15.0,0.0,3,True,Completed
3128,209,104,20240215,5,2024-02-15,2024-02-15,2024-02-19,2,56.31,33.78,22.53,40.01,8.91,6.6,4,True,Completed
3129,699,16,20230227,2,2023-02-27,2023-03-01,2023-03-05,1,64.13,28.77,35.36,55.14,10.0,14.93,4,True,Completed
3130,271,40,20230718,6,2023-07-18,2023-07-18,2023-07-21,6,284.27,138.13,146.14,51.41,1.39,0.0,3,True,Completed
3131,605,73,20230926,3,2023-09-26,2023-09-26,2023-10-03,2,146.24,63.0,83.24,56.92,5.0,0.0,7,False,Completed
3132,5,105,20240813,1,2024-08-13,2024-08-15,2024-08-17,7,481.69,237.43,244.26,50.71,6.98,0.0,2,True,Completed
3133,104,111,20230816,7,2023-08-16,2023-08-18,2023-08-21,2,108.28,48.24,60.04,55.45,5.0,0.0,3,True,Completed
3134,361,106,20221227,5,2022-12-27,2022-12-27,2022-12-31,1,39.53,19.63,19.9,50.34,20.0,8.43,4,True,Completed
3135,345,102,20220529,2,2022-05-29,2022-05-29,2022-06-02,1,88.56,37.21,51.35,57.98,0.0,0.0,4,True,Completed
3136,295,17,20231111,1,2023-11-11,2023-11-11,2023-11-13,1,45.66,20.25,25.41,55.65,5.0,6.81,2,True,Completed
3137,507,77,20220326,2,2022-03-26,2022-03-27,2022-03-28,6,462.86,192.94,269.92,58.32,2.12,0.0,1,True,Completed
3138,779,95,20230427,8,2023-04-27,2023-04-29,2023-05-05,2,109.29,46.21,63.08,57.72,2.48,0.0,6,False,Completed
3139,477,1,20231228,1,2023-12-28,2023-12-28,2023-12-31,1,76.67,37.38,39.29,51.25,10.0,0.0,3,True,Completed
3140,99,87,20230903,4,2023-09-03,2023-09-04,2023-09-06,1,40.54,9.29,31.25,77.08,5.0,14.44,2,True,Completed
3141,659,44,20230912,1,2023-09-12,2023-09-13,2023-09-16,1,72.17,27.77,44.4,61.52,0.0,9.93,3,True,Completed
3142,346,14,20241211,2,2024-12-11,2024-12-11,2024-12-15,4,138.48,63.24,75.24,54.33,0.0,0.0,4,True,Completed
3143,791,78,20231216,3,2023-12-16,2023-12-16,2023-12-19,3,152.07,63.45,88.62,58.28,2.4,0.0,3,True,Completed
3144,584,80,20240123,1,2024-01-23,2024-01-24,2024-01-27,2,256.34,119.58,136.76,53.35,0.0,0.0,3,True,Completed
3145,295,28,20231020,5,2023-10-20,2023-10-22,2023-10-24,2,71.0,33.04,37.96,53.46,10.0,6.62,2,True,Completed
3146,227,77,20241011,2,2024-10-11,2024-10-13,2024-10-15,1,29.82,7.99,21.83,73.21,20.0,9.11,2,True,Completed
3147,323,37,20240715,3,2024-07-15,2024-07-16,2024-07-20,8,336.48,139.56,196.92,58.52,4.11,0.0,4,True,Completed
3148,47,33,20231224,1,2023-12-24,2023-12-24,2023-12-27,1,39.81,13.94,25.87,64.98,0.0,7.93,3,True,Completed
3149,767,54,20240826,5,2024-08-26,2024-08-26,2024-08-29,4,265.55,150.51,115.04,43.32,10.96,0.0,3,True,Completed
3150,453,41,20241130,2,2024-11-30,2024-12-01,2024-12-08,2,104.81,47.36,57.45,54.81,4.61,0.0,7,False,Completed
3151,109,25,20240229,1,2024-02-29,2024-02-29,2024-03-03,3,203.1,83.56,119.54,58.86,0.0,0.0,3,True,Completed
3152,749,61,20230320,6,2023-03-20,2023-03-20,2023-03-22,2,90.13,52.95,37.18,41.25,2.62,0.0,2,True,Completed
3153,317,31,20231204,8,2023-12-04,2023-12-05,2023-12-08,2,76.82,33.94,42.88,55.82,0.0,0.0,3,True,Completed
3154,779,68,20240206,4,2024-02-06,2024-02-07,2024-02-10,5,262.19,105.27,156.92,59.85,1.54,0.0,3,True,Completed
3155,775,47,20241221,1,2024-12-21,2024-12-21,2024-12-25,8,388.92,154.96,233.96,60.16,0.74,0.0,4,True,Completed
3156,656,30,20240713,7,2024-07-13,2024-07-13,2024-07-16,4,190.26,74.94,115.32,60.61,4.51,0.0,3,True,Completed
3157,164,42,20220111,1,2022-01-11,2022-01-11,2022-01-14,6,242.51,114.77,127.74,52.67,2.1,0.0,3,True,Completed
3158,424,19,20230925,1,2023-09-25,2023-09-27,2023-09-28,3,230.01,94.98,135.03,58.71,0.0,0.0,1,True,Completed
3159,48,63,20240920,3,2024-09-20,2024-09-20,2024-09-21,1,51.64,14.4,37.24,72.11,5.0,7.27,1,True,Completed
3160,776,86,20230417,1,2023-04-17,2023-04-19,2023-04-25,5,222.02,73.98,148.04,66.68,3.9,0.0,6,False,Completed
3161,137,104,20230529,3,2023-05-29,2023-05-31,2023-06-02,1,24.6,14.16,10.44,42.44,5.0,11.31,2,True,Completed
3162,559,85,20220328,3,2022-03-28,2022-03-30,2022-04-02,4,235.56,119.44,116.12,49.3,2.74,0.0,3,True,Completed
3163,576,105,20230203,1,2023-02-03,2023-02-03,2023-02-05,6,382.56,159.15,223.41,58.4,0.0,0.0,2,True,Completed
3164,649,102,20230309,2,2023-03-09,2023-03-09,2023-03-14,3,193.37,86.05,107.32,55.5,2.18,0.0,5,True,Completed
3165,753,81,20230228,5,2023-02-28,2023-03-02,2023-03-07,3,76.8,36.3,40.5,52.73,10.0,0.0,5,False,Completed
3166,621,8,20240822,5,2024-08-22,2024-08-24,2024-08-26,2,167.72,53.0,114.72,68.4,0.0,0.0,2,True,Completed
3167,260,56,20240313,4,2024-03-13,2024-03-14,2024-03-17,6,188.83,84.52,104.31,55.24,0.0,0.0,3,True,Completed
3168,406,50,20241017,1,2024-10-17,2024-10-19,2024-10-25,6,455.79,243.85,211.94,46.5,10.02,0.0,6,False,Completed
3169,261,88,20241113,6,2024-11-13,2024-11-14,2024-11-17,5,229.2,117.2,112.0,48.87,1.75,0.0,3,True,Completed
3170,332,86,20240105,2,2024-01-05,2024-01-07,2024-01-10,1,60.84,23.65,37.19,61.13,0.0,11.04,3,True,Completed
3171,104,16,20240213,3,2024-02-13,2024-02-15,2024-02-19,2,103.73,45.27,58.46,56.36,1.57,0.0,4,True,Completed
